provider_id,hos_name,state_city,city_id,total_discharge,covered_charge,total_payment,medicare_payment
450615,ATLANTA MEMORIAL HOSPITAL,TX-ATLANTA,2250,202,2293466,1016228,876156
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,TX-WEBSTER,674,6893,450433424,62721340,52596971
450620,DIMMIT REGIONAL HOSPITAL,TX-CARRIZO SPRINGS,2329,141,1113733,837303,722516
450630,SPRING BRANCH MEDICAL CENTER,TX-HOUSTON,652,14,920066,170476,161372
450634,DENTON REGIONAL MEDICAL CENTER,TX-DENTON,675,3137,186884922,24746575,19459112
450638,HOUSTON NORTHWEST MEDICAL CENTER,TX-HOUSTON,652,2799,147393678,25642747,21754171
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TX-BEDFORD,676,2752,92276096,21637602,17830871
450641,NOCONA GENERAL HOSPITAL,TX-NOCONA,2134,171,1414172,921466,773684
450643,DOCTORS HOSPITAL OF LAREDO,TX-LAREDO,677,1200,46168754,10361506,9179396
450644,WEST HOUSTON MEDICAL CENTER,TX-HOUSTON,652,2019,109602062,20680817,17977369
450647,MEDICAL CITY DALLAS HOSPITAL,TX-DALLAS,647,3371,262376812,36295698,28214889
450651,MEDICAL CENTER OF PLANO,TX-PLANO,678,3479,223276054,30297200,23275847
450653,SCENIC MOUNTAIN MEDICAL CENTER,TX-BIG SPRING,1710,575,17652036,3281297,2767232
450654,STARR COUNTY MEMORIAL HOSPITAL,TX-RIO GRANDE CITY,1888,590,6156686,3540659,3095880
450656,NACOGDOCHES MEDICAL CENTER,TX-NACOGDOCHES,1598,1066,52980835,8265981,6923718
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,TX-FAIRFIELD,2266,138,3709505,998466.9999,885333.0001
450659,PARK PLAZA HOSPITAL,TX-HOUSTON,652,927,72862582,10262559,9020275
450661,ODESSA REGIONAL HOSPITAL,TX-ODESSA,657,652,34137328,7733241.999,6674328
450662,VALLEY REGIONAL MEDICAL CENTER,TX-BROWNSVILLE,995,1752,122002129,20073229,18064288
450668,SIERRA MEDICAL CENTER,TX-EL PASO,988,2425,169125423,20910522,17629703
450669,MEDICAL CENTER OF LEWISVILLE,TX-LEWISVILLE,1240,1336,68815550,10834341,8713061
450670,TOMBALL REGIONAL MEDICAL CENTER,TX-TOMBALL,1241,2534,98354584,19792456,16692816
450672,PLAZA MEDICAL CENTER OF FORT WORTH,TX-FORT WORTH,659,3840,293127302,42510599,33934973
450675,MEDICAL CENTER OF ARLINGTON,TX-ARLINGTON,651,2465,173619374,23385586,19828292
450677,HUGULEY MEMORIAL MEDICAL CENTER,TX-BURLESON,679,2261,93320666,17167745,14894636
450678,DOCTORS HOSPITAL,TX-DALLAS,647,1560,87327725,11836060,10004607
450683,RENAISSANCE HOSPITAL TERRELL,TX-TERRELL,2135,175,3460655,1293321,1147952
450684,MEMORIAL HERMANN NORTHEAST,TX-HUMBLE,680,2095,62516825,19661185,16290522
450686,UNIVERSITY MEDICAL CENTER,TX-LUBBOCK,644,3811,145847750,46416206,41767215
450688,DALLAS REGIONAL MEDICAL CENTER,TX-MESQUITE,1783,1099,70901625,10254695,9068233
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TX-TYLER,654,431,18016199,4238322,3548152
450694,EL CAMPO MEMORIAL HOSPITAL,TX-EL CAMPO,2348,63,589801,329184,270805
450697,SOUTHWEST GENERAL HOSPITAL,TX-SAN ANTONIO,650,1087,39744980,11841042,10704540
450698,LAMB HEALTHCARE CENTER,TX-LITTLEFIELD,2251,50,301694,412870,366163
450702,LONGVIEW REGIONAL MEDICAL CENTER,TX-LONGVIEW,643,1263,74524845,10802801,9148025
450709,CHRISTUS ST JOHN HOSPITAL,TX-NASSAU BAY,1242,1113,34852882,8556253,6941624
450711,RIO GRANDE REGIONAL HOSPITAL,TX-MCALLEN,681,3003,190129561,31550615,28227545
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,TX-AUSTIN,649,4098,192113610,33121132,27995976
450716,CYPRESS FAIRBANKS MEDICAL CENTER,TX-HOUSTON,652,704,38623970,6150558,4930431
450718,ROUND ROCK MEDICAL CENTER,TX-ROUND ROCK,755,1480,73938131,12342518,10331177
450723,METHODIST CHARLTON MEDICAL CENTER,TX-DALLAS,647,3277,120988612,33327027,28440296
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,TX-CARROLLTON,1603,874,27594355,8005832,6683779
450742,LAKE POINTE MEDICAL CENTER,TX-ROWLETT,1243,1183,39634411,7438846,6117035
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,TX-DENTON,675,2008,78486897,15272905,12621023
450747,PALESTINE REGIONAL MEDICAL CENTER,TX-PALESTINE,1244,1243,34962461,8306851,6900030
450749,EAST TEXAS MEDICAL CENTER TRINITY,TX-TRINITY,2252,190,5477835,1061346,903435
450754,HAMILTON GENERAL HOSPITAL,TX-HAMILTON,1947,682,8043733,3590152,3066163
450755,COVENANT HOSPITAL LEVELLAND,TX-LEVELLAND,2189,103,1344231,635235,545894
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,TX-DALLAS,647,278,7869685,2492684,2169165
450770,CENTRAL TEXAS HOSPITAL,TX-CAMERON,2136,76,581727,464918,406202
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,TX-PLANO,678,2469,95384510,22326012,17294576
450774,TOPS SURGICAL SPECIALTY HOSPITAL,TX-HOUSTON,652,117,3761648,1282224,1049509
450775,KINGWOOD MEDICAL CENTER,TX-KINGWOOD,682,2859,193289078,27160676,22927475
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,TX-FORT WORTH,659,1830,66076188,15184807,12299648
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,TX-SAN ANTONIO,650,189,10709284,2436942,1862287
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",TX-CORPUS CHRISTI,646,3142,181792956,28407237,24264958
450795,ST ANTHONY'S HOSPITAL,TX-HOUSTON,652,88,8429351,1035721,972285.9999
450796,NORTHWEST TEXAS SURGERY CENTER,TX-AMARILLO,662,32,1419181,331388,299817
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,TX-TEXARKANA,661,4909,182187285,39829949,33626225
450803,DOCTORS HOSPITAL TIDWELL,TX-HOUSTON,652,316,8119607,3195840,2795075
450804,TEXAS ORTHOPEDIC HOSPITAL,TX-HOUSTON,652,673,45829563,9325351.999,7560695
450808,NORTHWEST HILLS SURGICAL HOSPITAL,TX-AUSTIN,649,91,5584298,1554564,1452039
450809,NORTH AUSTIN MEDICAL CENTER,TX-AUSTIN,649,3055,139441430,27128584,21718596
450813,COMMUNITY GENERAL HOSPITAL,TX-DILLEY,2353,56,240530,316460,278738
450820,METHODIST SUGAR LAND HOSPITAL,TX-SUGAR LAND,683,2739,131800774,24838524,22075214
450822,LAS COLINAS MEDICAL CENTER,TX-IRVING,653,252,13452519,1719217,1339643
450825,CORNERSTONE REGIONAL HOSPITAL,TX-EDINBURG,656,126,7299699,1776654,1481432
450827,KELL WEST REGIONAL HOSPITAL,TX-WICHITA FALLS,639,232,6883746,2970662.001,2556714.999
450828,CHRISTUS SPOHN HOSPITAL ALICE,TX-ALICE,996,840,29066348,4793064,3999472
450832,CHRISTUS ST CATHERINE HOSPITAL,TX-KATY,1245,716,18365428,4928299,4152832
450833,ENNIS REGIONAL MEDICAL CENTER,TX-ENNIS,1784,375,9826184,2659315,2337855
450834,"PHYSICIANS CENTRE,THE",TX-BRYAN,640,35,1171970,385448,346288
450839,SHELBY REGIONAL MEDICAL CENTER,TX-CENTER,2137,177,2736025,1015791,879139
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,TX-ALLEN,1948,442,12827723,3292341,2781891
450844,METHODIST WILLOWBROOK HOSPITAL,TX-HOUSTON,652,2289,105767152,18477095,16397318
450845,EL PASO SPECIALTY HOSPITAL,TX-EL PASO,988,160,6981786,1772497,1588429
450847,MEMORIAL HERMANN KATY HOSPITAL,TX-KATY,1245,1432,37556159,11967471,9834311
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,TX-SUGAR LAND,683,417,11653667,4029103,3213059
450851,BAYLOR HEART AND VASCULAR HOSPITAL,TX-DALLAS,647,865,32802005,9519566,7964435
450853,BAYLOR MEDICAL CENTER AT FRISCO,TX-FRISCO,1604,285,20162119,4707466.001,3511759
450855,HARLINGEN MEDICAL CENTER,TX-HARLINGEN,990,1076,40341845,11408603,10360194
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX-SAN ANTONIO,650,239,11839609,3626446,3011866
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX-SUGAR LAND,683,63,2696057,739322.9997,634173.0003
450862,ST LUKE'S THE WOODLANDS HOSPITAL,TX-THE WOODLANDS,684,1738,69491128,15753114,12139066
450864,TEXAS SPINE AND JOINT HOSPITAL,TX-TYLER,654,559,31175243,8224011.001,6465576.999
450865,SETON SOUTHWEST HOSPITAL,TX-AUSTIN,649,11,203781,48631,36059
450867,SETON  NORTHWEST HOSPITAL,TX-AUSTIN,649,767,28841735,4882860,3878055
450869,DOCTORS HOSPITAL AT RENAISSANCE,TX-EDINBURG,656,4114,152445911,46346287,42341242
450871,AUSTIN SURGICAL HOSPITAL,TX-AUSTIN,649,186,11881808,2227646.999,1810707
450872,USMD HOSPITAL AT ARLINGTON L P,TX-ARLINGTON,651,60,3607015,897403.9998,652889.9999
450874,IRVING COPPELL SURGICAL HOSPITAL LLP,TX-IRVING,653,31,1289529,476404.0001,271840
450875,QUAIL CREEK SURGICAL HOSPITAL,TX-AMARILLO,662,387,13375859,4533596,3657386
450876,LUBBOCK HEART HOSPITAL LP,TX-LUBBOCK,644,1578,51566758,10712298,8963342
450877,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",TX-EL PASO,988,120,2634718,581731,469459
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,TX-FORT WORTH,659,210,12386095,3564411,2757752
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX-TROPHY CLUB,2381,11,495498,124333,116265
450884,EAST TEXAS MEDICAL CENTER - GILMER,TX-GILMER,1889,132,4337312,1085652,975367.0001
450885,CENTENNIAL MEDICAL CENTER,TX-FRISCO,1604,636,35106158,4511922,3405298
450886,SOUTHWEST SURGICAL HOSPITAL,TX-HURST,2364,39,2981803,1274404,719446.0001
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX-SOUTHLAKE,2365,219,13372376,3276569.001,2524917
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,TX-PLANO,678,1764,57850860,14952829,12540267
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,TX-PLANO,678,16,957430,342493,324093
450893,NORTH TEXAS HOSPITAL,TX-DENTON,675,48,2820009,639433,553646
450894,PINE CREEK MEDICAL CENTER LLP,TX-DALLAS,647,145,11271055,2185524,1444588
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,UT-PROVO,685,2332,70450188,27704137,21367784
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT-SALT LAKE CITY,689,294,9699352,3296317.999,2595570
460004,MCKAY DEE HOSPITAL CENTER,UT-OGDEN,686,2470,66147785,25814879,21053573
460005,OGDEN REGIONAL MEDICAL CENTER,UT-OGDEN,686,691,20970091,6068136,4573415
460006,LDS HOSPITAL,UT-SALT LAKE CITY,689,644,19580579,7521386,5550183
460007,VALLEY VIEW MEDICAL CENTER,UT-CEDAR CITY,1711,363,6313500,3305422,2756209
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,UT-SALT LAKE CITY,689,2228,70728959,34732493,30656652
460010,INTERMOUNTAIN MEDICAL CENTER,UT-MURRAY,687,3970,109423649,44620278,34512876
460011,CASTLEVIEW HOSPITAL,UT-PRICE,1605,337,7744683,3061390,2468120
460013,MOUNTAIN VIEW HOSPITAL,UT-PAYSON,1809,351,11291313,3697546,2952462
460014,MOUNTAIN WEST MEDICAL CENTER,UT-TOOELE,2138,274,5425141,1875586,1495136
460015,LOGAN REGIONAL HOSPITAL,UT-LOGAN,1712,399,8855051,3976265,3086168
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT-BRIGHAM CITY,2382,19,938554.0001,285529.0001,252806.0001
460019,UINTAH BASIN MEDICAL CENTER,UT-ROOSEVELT,2330,94,1130721,661991,576337.0001
460021,DIXIE REGIONAL MEDICAL CENTER,UT-ST GEORGE,688,3434,80405022,35880983,30001082
460023,AMERICAN FORK HOSPITAL,UT-AMERICAN FORK,1810,421,8740793,3450428,2737496
460026,SEVIER VALLEY MEDICAL CENTER,UT-RICHFIELD,2331,68,616547,373182,296502
460030,ASHLEY VALLEY MEDICAL CENTER,UT-VERNAL,2253,105,1862801,789610,678751.0001
460035,BEAVER VALLEY HOSPITAL,UT-BEAVER,2332,19,219558,173259,158326
460039,BEAR RIVER VALLEY HOSPITAL,UT-TREMONTON,2340,11,80698,54153,44953
460041,DAVIS HOSPITAL AND MEDICAL CENTER,UT-LAYTON,1606,534,13000439,4146640,3366550
460042,LAKEVIEW HOSPITAL,UT-BOUNTIFUL,1246,612,23078174,6154829,4651902
460044,ALTA VIEW HOSPITAL,UT-SANDY,1890,303,5984815,2787220,2091562
460047,ST MARKS HOSPITAL,UT-SALT LAKE CITY,689,2424,89208231,24843000,19491268
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT-MURRAY,687,290,10507152,4220183.001,2904283
460051,JORDAN VALLEY MEDICAL CENTER,UT-WEST JORDAN,1891,732,23929003,7431642,6011984
460052,TIMPANOGOS REGIONAL HOSPITAL,UT-OREM,2342,174,8925936,2211442,1626714
460054,CACHE VALLEY SPECIALITY HOSPITAL,UT-NORTH LOGAN,2366,89,3778662,1254635,953743.0001
460057,PARK CITY MEDICAL CENTER,UT-PARK CITY,2383,92,3146850,1424337,1073890
460058,RIVERTON HOSPITAL,UT-RIVERTON,1811,110,1997413,838182.9999,648629
470001,CENTRAL VERMONT MEDICAL CENTER,VT-BARRE,1247,826,14505561,9078080,8259530
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,VT-BURLINGTON,690,4986,122228329,67530848,60556401
470005,RUTLAND REGIONAL MEDICAL CENTER,VT-RUTLAND,1248,2031,46422990,21914562,19148357
470011,BRATTLEBORO MEMORIAL HOSPITAL,VT-BRATTLEBORO,1607,278,5123146,3309606,3045138
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,VT-BENNINGTON,1608,1357,23199388,10964414,9505232
470024,NORTHWESTERN MEDICAL CENTER INC,VT-SAINT ALBANS,1785,681,12745502,9279910,8678321
490001,NORTON COMMUNITY HOSPITAL,VA-NORTON,1786,864,19394093,5070840,4256526
490002,RUSSELL COUNTY MEDICAL CENTER,VA-LEBANON,2005,774,14814410,4125957,3285733
490004,ROCKINGHAM MEMORIAL HOSPITAL,VA-HARRISONBURG,691,4523,83081997,41142635,36764039
490005,WINCHESTER MEDICAL CENTER,VA-WINCHESTER,692,7555,147929825,67935737,58576356
490007,SENTARA NORFOLK GENERAL HOSPITAL,VA-NORFOLK,693,4854,174180521,54926737,48003090
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,VA-CHARLOTTESVILLE,694,5052,248483644,82413681,69874127
490011,BON SECOURS DEPAUL MEDICAL CENTER,VA-NORFOLK,693,1640,54079686,16354323,14112813
490012,WELLMONT LEE REGIONAL MEDICAL CENTER,VA-PENNINGTON GAP,1892,608,8998323,3982335,3422281
490013,HALIFAX REGIONAL HOSPITAL,VA-HALIFAX,1249,1340,26428043,11179607,9824939
490017,BON SECOURS MARYVIEW MEDICAL CENTER,VA-PORTSMOUTH,1250,3122,80416964,29387047,25908641
490018,AUGUSTA HEALTH,VA-FISHERSVILLE,695,3783,75938701,34382265,29406320
490019,CULPEPER REGIONAL HOSPITAL,VA-CULPEPER,1893,991,26261001,9459840,8039642.002
490020,JOHN RANDOLPH MEDICAL CENTER,VA-HOPEWELL,1609,1435,76399648,9625410,8068711
490021,"CENTRA  HEALTH, INC",VA-LYNCHBURG,696,8943,163542439,75386622,62355821
490022,"MARY WASHINGTON HOSPITAL, INC",VA-FREDERICKSBURG,697,6453,224258882,58941663,50881922
490023,"THE FAUQUIER HOSPITAL, INC",VA-WARRENTON,1251,1456,31715115,11174760,9118005
490024,CARILION ROANOKE MEMORIAL CENTER,VA-ROANOKE,698,8397,273659726,93265412,77959015
490027,WELLMONT MOUNTAIN VIEW REGIONAL MEDICAL CENTER,VA-NORTON,1786,303,4852273,2110664,1726187
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,VA-RICHMOND,714,3829,199247789,65045830,55929501
490033,WARREN MEMORIAL HOSPITAL,VA-FRONT ROYAL,2139,577,6889985,5125726,4614150
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,VA-NASSAWADOX,1252,1108,18609518,7247882.999,6208237
490038,SMYTH COUNTY COMMUNITY HOSPITAL,VA-MARION,1610,486,13363250,3664054,3201806
490040,INOVA ALEXANDRIA HOSPITAL,VA-ALEXANDRIA,699,3430,91785905,33422275,28220573
490041,MARY IMMACULATE HOSPITAL,VA-NEWPORT NEWS,705,2198,96552182,22779498,18869066
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,VA-CHRISTIANSBURG,700,1617,35990747,12586496,9735817
490043,INOVA LOUDOUN HOSPITAL,VA-LEESBURG,1253,2363,46114196,16966970,14074066
490044,SENTARA OBICI HOSPITAL,VA-SUFFOLK,701,2326,55683986,17242194,14881957
490045,PRINCE WILLIAM HOSPITAL,VA-MANASSAS,702,1859,38416452,15544521,13517815
490046,SENTARA LEIGH HOSPITAL,VA-NORFOLK,693,4748,130549468,38846206,32705385
490048,LEWISGALE MEDICAL CENTER,VA-SALEM,703,4944,185470273,37628370,31017155
490050,VIRGINIA HOSPITAL CENTER,VA-ARLINGTON,704,4387,103264091,41894480,37237896
490052,RIVERSIDE REGIONAL MEDICAL CENTER,VA-NEWPORT NEWS,705,4215,102056267,43367609,38516295
490053,JOHNSTON MEMORIAL HOSPITAL,VA-ABINGDON,1254,2632,73430352,17378462,14292416
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VA-VIRGINIA BEACH,706,4511,139060091,35253365,29441058
490059,BON SECOURS ST MARYS HOSPITAL,VA-RICHMOND,714,4746,178993466,44431063,38183936
490060,CLINCH VALLEY MEDICAL CENTER,VA-RICHLANDS,1611,1452,37194200,7839981,6267277
490063,INOVA FAIRFAX HOSPITAL,VA-FALLS CHURCH,707,6885,199651047,85389475,73787420
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,VA-WILLIAMSBURG,708,2893,63390592,19196426,15881793
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,VA-PETERSBURG,997,4078,247295790,30456299,26290238
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,VA-MECHANICSVILLE,709,4516,163071243,42940677,37804147
490075,DANVILLE REGIONAL MEDICAL CENTER,VA-DANVILLE,998,3282,87377852,25686523,21921349
490077,MARTHA JEFFERSON HOSPITAL,VA-CHARLOTTESVILLE,694,3784,58791951,27141625,22819043
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,VA-MARTINSVILLE,710,2211,50887546,15569092,13135117
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,VA-TAPPAHANNOCK,1612,644,11274341,5079495,4437626.001
490088,BEDFORD MEMORIAL HOSPITAL,VA-BEDFORD,1613,473,9049223,3119641,2401838
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA-ROCKY MOUNT,1787,463,6458786,3263441,2699652
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",VA-FARMVILLE,1614,1451,18209230,8402401,7026023
490092,SOUTHAMPTON MEMORIAL HOSPITAL,VA-FRANKLIN,1615,607,17917170,4166629,3655389
490093,SENTARA CAREPLEX HOSPITAL,VA-HAMPTON,711,3110,89524837,26975139,22392203
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA-RICHMOND,714,465,7850757,3397970,2997771
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,VA-EMPORIA,1255,721,24466273,4162267,3559718
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",VA-SOUTH HILL,1256,1293,27441480,8412787,7307006
490101,INOVA FAIR OAKS HOSPITAL,VA-FAIRFAX,712,2331,53958363,21726325,17370020
490107,RESTON HOSPITAL CENTER,VA-RESTON,713,2463,91036012,23814589,18240401
490109,EASTERN STATE HOSPITAL,VA-WILLIAMSBURG,708,39,450597.9999,173823,136975
490110,LEWISGALE HOSPITAL MONTGOMERY,VA-BLACKSBURG,999,1114,35145586,10119994,8359210
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA-WYTHEVILLE,1616,701,17676641,6249817,5228020
490112,CJW MEDICAL CENTER ( JOHNSTON-WILLIS CAMPUS),VA-RICHMOND,714,7158,526075285,64210182,52698582
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,VA-WOODBRIDGE,1617,2159,56160962,18716360,15769033
490114,WELLMONT LONESOME PINE HOSPITAL,VA-BIG STONE GAP,1894,475,7103631,3302619.001,2840601
490115,TWIN COUNTY REGIONAL HOSPITAL,VA-GALAX,1618,1111,19635881,7191547,6053943
490116,LEWISGALE HOSPITAL PULASKI,VA-PULASKI,1619,1068,21736357,6493254,5659042
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA-TAZEWELL,2006,226,2944006,1379281,1222189
490118,HENRICO DOCTORS' HOSPITAL,VA-RICHMOND,714,5252,362523311,51615305,42660290
490119,SENTARA PRINCESS ANNE HOSPITAL,VA-VIRGINIA BEACH,706,2211,61637629,16789034,13937179
490120,CHESAPEAKE GENERAL HOSPITAL,VA-CHESAPEAKE,1000,3975,94876752,31985918,28237862
490122,INOVA MOUNT VERNON HOSPITAL,VA-ALEXANDRIA,699,2078,48791625,17980609,14610747
490123,RAPPAHANNOCK GENERAL HOSPITAL,VA-KILMARNOCK,1620,452,6049298,2944004,2554858
490126,LEWISGALE HOSPITAL ALLEGHANY,VA-LOW MOOR,1001,1047,26553261,6874203,5865755
490127,BUCHANAN GENERAL HOSPITAL,VA-GRUNDY,1949,467,6895803,3640638,2433019
490130,RIVERSIDE WALTER REED HOSPITAL,VA-GLOUCESTER,1621,1174,22910247,8013753,6796711
490134,PIEDMONT GERIATRIC HOSPITAL,VA-BURKEVILLE,2397,11,243471,144958,45426
490135,CATAWBA HOSPITAL,VA-CATAWBA,2398,115,1408426,607922,485841.9999
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA-MIDLOTHIAN,1257,2171,87160671,22400668,18957040
490140,"STAFFORD HOSPITAL, LLC",VA-STAFFORD,1622,568,13179193,4763258,4039782
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA-FREDERICKSBURG,697,726,17624513,5306590,4334062
500001,NORTHWEST HOSPITAL,WA-SEATTLE,716,2218,91860057,23639251,20747062
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA-WALLA WALLA,715,898,30462086,8907506,7876855
500003,SKAGIT VALLEY HOSPITAL,WA-MOUNT VERNON,1258,1827,59543807,15875442,13749063
500005,VIRGINIA MASON MEDICAL CENTER,WA-SEATTLE,716,2616,75986452,36308227,29412597
500007,ISLAND HOSPITAL,WA-ANACORTES,1623,665,13392162,6205205,5480461
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA-SEATTLE,716,1698,63827488,32318226,28033809
500011,HIGHLINE MEDICAL CENTER,WA-BURIEN,1259,1399,47074488,13455525,11750505
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,WA-YAKIMA,717,1687,72118936,16362060,13917143
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA-EVERETT,718,4323,161999604,45712415,38909998
500015,MULTICARE AUBURN MEDICAL CENTER,WA-AUBURN,1002,1294,40560789,10567326,9245259
500016,CENTRAL WASHINGTON HOSPITAL,WA-WENATCHEE,719,2863,74749225,32180458,28320082
500019,PROVIDENCE CENTRALIA HOSPITAL,WA-CENTRALIA,1260,1387,52957188,14494062,13078030
500021,SAINT CLARE HOSPITAL,WA-LAKEWOOD,1624,2050,84295676,17100380,14050359
500024,PROVIDENCE ST PETER HOSPITAL,WA-OLYMPIA,720,4533,222864257,51228158,43490086
500025,SWEDISH MEDICAL CENTER/CHERRY HILL,WA-SEATTLE,716,1856,105551588,21876913,18689088
500026,SWEDISH EDMONDS HOSPITAL,WA-EDMONDS,1261,1852,75566271,18887283,16572671
500027,SWEDISH MEDICAL CENTER,WA-SEATTLE,716,4465,222377323,60440474,50186630
500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER,WA-BELLINGHAM,721,3431,108920273,38840265,32118826
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA-ABERDEEN,1262,1624,41554787,15258624,13655211
500033,SAMARITAN HOSPITAL,WA-MOSES LAKE,2007,259,5694446,2848614,2364525
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,WA-YAKIMA,717,3349,70363601,32509904,27821843
500037,TOPPENISH COMMUNITY HOSPITAL,WA-TOPPENISH,2190,151,3750183,1264276,1072567
500039,HARRISON MEDICAL CENTER,WA-BREMERTON,722,4139,185078414,50293939,39526415
500041,PEACHEALTH ST JOHN MEDICAL CENTER,WA-LONGVIEW,723,1840,51026505,18580064,16263543
500044,DEACONESS HOSPITAL,WA-SPOKANE,726,2441,93958099,25906948,23032105
500049,WALLA WALLA GENERAL HOSPITAL,WA-WALLA WALLA,715,160,5473627,1619642,1472467
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA-VANCOUVER,724,4617,161516683,47383960,39923908
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA-BELLEVUE,725,2944,99895913,27891897,23440821
500053,KENNEWICK GENERAL HOSPITAL,WA-KENNEWICK,1625,1088,28282615,9139238,7910398
500054,PROVIDENCE SACRED HEART MEDICAL CENTER,WA-SPOKANE,726,4834,201437503,64232181,56323060
500058,KADLEC REGIONAL MEDICAL CENTER,WA-RICHLAND,727,3325,96902135,32707423,27622730
500060,CASCADE VALLEY HOSPITAL,WA-ARLINGTON,2140,162,3654730,1855146,1623817
500064,HARBORVIEW MEDICAL CENTER,WA-SEATTLE,716,1666,81875227,31090707,28020693
500072,OLYMPIC MEDICAL CENTER,WA-PORT ANGELES,1263,1554,23629306,12943694,11239146
500077,PROVIDENCE HOLY FAMILY HOSPITAL,WA-SPOKANE,726,2155,68057301,21775539,19344439
500079,MULTICARE GOOD SAMARITAN HOSPITAL,WA-PUYALLUP,1264,4496,211166681,42007900,35863169
500084,VALLEY GENERAL HOSPITAL,WA-MONROE,2191,110,2156420,1184135,1058039
500088,VALLEY MEDICAL CENTER,WA-RENTON,728,3478,126559543,39554727,33981916
500108,ST JOSEPH MEDICAL CENTER,WA-TACOMA,730,3876,198845356,42324978,34037545
500119,VALLEY HOSPITAL,WA-SPOKANE,726,1482,45807390,11776226,9950822.001
500124,EVERGREEN HOSPITAL MEDICAL CENTER,WA-KIRKLAND,729,2572,84631326,25223405,21357667
500129,TACOMA GENERAL ALLENMORE HOSPITAL,WA-TACOMA,730,3955,190244060,48839773,41916735
500139,CAPITAL MEDICAL CENTER,WA-OLYMPIA,720,853,41961846,9717146,8056599
500141,ST FRANCIS COMMUNITY HOSPITAL,WA-FEDERAL WAY,731,1908,83676885,17175974,14152177
500148,WENATCHEE VALLEY HOSPITAL,WA-WENATCHEE,719,72,1482376,769400,558812
