provider_id,hos_name,city_id,total_discharge,covered_charge,total_payment,medicare_payment
450796,NORTHWEST TEXAS SURGERY CENTER,662,32,1419181,331388,299817
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,661,4909,182187285,39829949,33626225
450803,DOCTORS HOSPITAL TIDWELL,652,316,8119607,3195840,2795075
450804,TEXAS ORTHOPEDIC HOSPITAL,652,673,45829563,9325351.999,7560695
450808,NORTHWEST HILLS SURGICAL HOSPITAL,649,91,5584298,1554564,1452039
450809,NORTH AUSTIN MEDICAL CENTER,649,3055,139441430,27128584,21718596
450813,COMMUNITY GENERAL HOSPITAL,2353,56,240530,316460,278738
450820,METHODIST SUGAR LAND HOSPITAL,683,2739,131800774,24838524,22075214
450822,LAS COLINAS MEDICAL CENTER,653,252,13452519,1719217,1339643
450825,CORNERSTONE REGIONAL HOSPITAL,656,126,7299699,1776654,1481432
450827,KELL WEST REGIONAL HOSPITAL,639,232,6883746,2970662.001,2556714.999
450828,CHRISTUS SPOHN HOSPITAL ALICE,996,840,29066348,4793064,3999472
450832,CHRISTUS ST CATHERINE HOSPITAL,1245,716,18365428,4928299,4152832
450833,ENNIS REGIONAL MEDICAL CENTER,1784,375,9826184,2659315,2337855
450834,"PHYSICIANS CENTRE,THE",640,35,1171970,385448,346288
450839,SHELBY REGIONAL MEDICAL CENTER,2137,177,2736025,1015791,879139
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1948,442,12827723,3292341,2781891
450844,METHODIST WILLOWBROOK HOSPITAL,652,2289,105767152,18477095,16397318
450845,EL PASO SPECIALTY HOSPITAL,988,160,6981786,1772497,1588429
450847,MEMORIAL HERMANN KATY HOSPITAL,1245,1432,37556159,11967471,9834311
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,683,417,11653667,4029103,3213059
450851,BAYLOR HEART AND VASCULAR HOSPITAL,647,865,32802005,9519566,7964435
450853,BAYLOR MEDICAL CENTER AT FRISCO,1604,285,20162119,4707466.001,3511759
450855,HARLINGEN MEDICAL CENTER,990,1076,40341845,11408603,10360194
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,650,239,11839609,3626446,3011866
450860,SUGAR LAND SURGICAL HOSPITAL LLP,683,63,2696057,739322.9997,634173.0003
450862,ST LUKE'S THE WOODLANDS HOSPITAL,684,1738,69491128,15753114,12139066
450864,TEXAS SPINE AND JOINT HOSPITAL,654,559,31175243,8224011.001,6465576.999
450865,SETON SOUTHWEST HOSPITAL,649,11,203781,48631,36059
450867,SETON  NORTHWEST HOSPITAL,649,767,28841735,4882860,3878055
450869,DOCTORS HOSPITAL AT RENAISSANCE,656,4114,152445911,46346287,42341242
450871,AUSTIN SURGICAL HOSPITAL,649,186,11881808,2227646.999,1810707
450872,USMD HOSPITAL AT ARLINGTON L P,651,60,3607015,897403.9998,652889.9999
450874,IRVING COPPELL SURGICAL HOSPITAL LLP,653,31,1289529,476404.0001,271840
450875,QUAIL CREEK SURGICAL HOSPITAL,662,387,13375859,4533596,3657386
450876,LUBBOCK HEART HOSPITAL LP,644,1578,51566758,10712298,8963342
450877,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",988,120,2634718,581731,469459
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,659,210,12386095,3564411,2757752
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2381,11,495498,124333,116265
450884,EAST TEXAS MEDICAL CENTER - GILMER,1889,132,4337312,1085652,975367.0001
450885,CENTENNIAL MEDICAL CENTER,1604,636,35106158,4511922,3405298
450886,SOUTHWEST SURGICAL HOSPITAL,2364,39,2981803,1274404,719446.0001
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,2365,219,13372376,3276569.001,2524917
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,678,1764,57850860,14952829,12540267
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,678,16,957430,342493,324093
450893,NORTH TEXAS HOSPITAL,675,48,2820009,639433,553646
450894,PINE CREEK MEDICAL CENTER LLP,647,145,11271055,2185524,1444588
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,685,2332,70450188,27704137,21367784
460003,SALT LAKE REGIONAL MEDICAL CENTER,689,294,9699352,3296317.999,2595570
460004,MCKAY DEE HOSPITAL CENTER,686,2470,66147785,25814879,21053573
460005,OGDEN REGIONAL MEDICAL CENTER,686,691,20970091,6068136,4573415
460006,LDS HOSPITAL,689,644,19580579,7521386,5550183
460007,VALLEY VIEW MEDICAL CENTER,1655,363,6313500,3305422,2756209
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,689,2228,70728959,34732493,30656652
460010,INTERMOUNTAIN MEDICAL CENTER,687,3970,109423649,44620278,34512876
460011,CASTLEVIEW HOSPITAL,1605,337,7744683,3061390,2468120
460013,MOUNTAIN VIEW HOSPITAL,1809,351,11291313,3697546,2952462
460014,MOUNTAIN WEST MEDICAL CENTER,2138,274,5425141,1875586,1495136
460015,LOGAN REGIONAL HOSPITAL,1712,399,8855051,3976265,3086168
460017,BRIGHAM CITY COMMUNITY HOSPITAL,2382,19,938554.0001,285529.0001,252806.0001
460019,UINTAH BASIN MEDICAL CENTER,2330,94,1130721,661991,576337.0001
460021,DIXIE REGIONAL MEDICAL CENTER,688,3434,80405022,35880983,30001082
460023,AMERICAN FORK HOSPITAL,1810,421,8740793,3450428,2737496
460026,SEVIER VALLEY MEDICAL CENTER,2331,68,616547,373182,296502
460030,ASHLEY VALLEY MEDICAL CENTER,2253,105,1862801,789610,678751.0001
460035,BEAVER VALLEY HOSPITAL,2332,19,219558,173259,158326
460039,BEAR RIVER VALLEY HOSPITAL,2340,11,80698,54153,44953
460041,DAVIS HOSPITAL AND MEDICAL CENTER,1606,534,13000439,4146640,3366550
460042,LAKEVIEW HOSPITAL,1246,612,23078174,6154829,4651902
460044,ALTA VIEW HOSPITAL,1890,303,5984815,2787220,2091562
460047,ST MARKS HOSPITAL,689,2424,89208231,24843000,19491268
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,687,290,10507152,4220183.001,2904283
460051,JORDAN VALLEY MEDICAL CENTER,1891,732,23929003,7431642,6011984
460052,TIMPANOGOS REGIONAL HOSPITAL,2342,174,8925936,2211442,1626714
460054,CACHE VALLEY SPECIALITY HOSPITAL,2366,89,3778662,1254635,953743.0001
460057,PARK CITY MEDICAL CENTER,2383,92,3146850,1424337,1073890
460058,RIVERTON HOSPITAL,1811,110,1997413,838182.9999,648629
470001,CENTRAL VERMONT MEDICAL CENTER,1247,826,14505561,9078080,8259530
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,690,4986,122228329,67530848,60556401
470005,RUTLAND REGIONAL MEDICAL CENTER,1248,2031,46422990,21914562,19148357
470011,BRATTLEBORO MEMORIAL HOSPITAL,1607,278,5123146,3309606,3045138
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,1608,1357,23199388,10964414,9505232
470024,NORTHWESTERN MEDICAL CENTER INC,1785,681,12745502,9279910,8678321
490001,NORTON COMMUNITY HOSPITAL,1786,864,19394093,5070840,4256526
490002,RUSSELL COUNTY MEDICAL CENTER,2005,774,14814410,4125957,3285733
490004,ROCKINGHAM MEMORIAL HOSPITAL,691,4523,83081997,41142635,36764039
490005,WINCHESTER MEDICAL CENTER,692,7555,147929825,67935737,58576356
490007,SENTARA NORFOLK GENERAL HOSPITAL,693,4854,174180521,54926737,48003090
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,694,5052,248483644,82413681,69874127
490011,BON SECOURS DEPAUL MEDICAL CENTER,693,1640,54079686,16354323,14112813
490012,WELLMONT LEE REGIONAL MEDICAL CENTER,1892,608,8998323,3982335,3422281
490013,HALIFAX REGIONAL HOSPITAL,1249,1340,26428043,11179607,9824939
490017,BON SECOURS MARYVIEW MEDICAL CENTER,1250,3122,80416964,29387047,25908641
490018,AUGUSTA HEALTH,695,3783,75938701,34382265,29406320
490019,CULPEPER REGIONAL HOSPITAL,1893,991,26261001,9459840,8039642.002
490020,JOHN RANDOLPH MEDICAL CENTER,1609,1435,76399648,9625410,8068711
490021,"CENTRA  HEALTH, INC",696,8943,163542439,75386622,62355821
490022,"MARY WASHINGTON HOSPITAL, INC",697,6453,224258882,58941663,50881922
490023,"THE FAUQUIER HOSPITAL, INC",1251,1456,31715115,11174760,9118005
490024,CARILION ROANOKE MEMORIAL CENTER,698,8397,273659726,93265412,77959015
490027,WELLMONT MOUNTAIN VIEW REGIONAL MEDICAL CENTER,1786,303,4852273,2110664,1726187
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,714,3829,199247789,65045830,55929501
490033,WARREN MEMORIAL HOSPITAL,2139,577,6889985,5125726,4614150
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,1252,1108,18609518,7247882.999,6208237
490038,SMYTH COUNTY COMMUNITY HOSPITAL,1610,486,13363250,3664054,3201806
490040,INOVA ALEXANDRIA HOSPITAL,699,3430,91785905,33422275,28220573
490041,MARY IMMACULATE HOSPITAL,705,2198,96552182,22779498,18869066
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,700,1617,35990747,12586496,9735817
490043,INOVA LOUDOUN HOSPITAL,1253,2363,46114196,16966970,14074066
490044,SENTARA OBICI HOSPITAL,701,2326,55683986,17242194,14881957
490045,PRINCE WILLIAM HOSPITAL,702,1859,38416452,15544521,13517815
490046,SENTARA LEIGH HOSPITAL,693,4748,130549468,38846206,32705385
490048,LEWISGALE MEDICAL CENTER,703,4944,185470273,37628370,31017155
490050,VIRGINIA HOSPITAL CENTER,704,4387,103264091,41894480,37237896
490052,RIVERSIDE REGIONAL MEDICAL CENTER,705,4215,102056267,43367609,38516295
490053,JOHNSTON MEMORIAL HOSPITAL,1188,2632,73430352,17378462,14292416
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,706,4511,139060091,35253365,29441058
490059,BON SECOURS ST MARYS HOSPITAL,714,4746,178993466,44431063,38183936
490060,CLINCH VALLEY MEDICAL CENTER,1611,1452,37194200,7839981,6267277
490063,INOVA FAIRFAX HOSPITAL,707,6885,199651047,85389475,73787420
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,708,2893,63390592,19196426,15881793
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,997,4078,247295790,30456299,26290238
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,709,4516,163071243,42940677,37804147
490075,DANVILLE REGIONAL MEDICAL CENTER,998,3282,87377852,25686523,21921349
490077,MARTHA JEFFERSON HOSPITAL,694,3784,58791951,27141625,22819043
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,710,2211,50887546,15569092,13135117
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,1612,644,11274341,5079495,4437626.001
490088,BEDFORD MEMORIAL HOSPITAL,1613,473,9049223,3119641,2401838
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,1787,463,6458786,3263441,2699652
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",1614,1451,18209230,8402401,7026023
490092,SOUTHAMPTON MEMORIAL HOSPITAL,1615,607,17917170,4166629,3655389
490093,SENTARA CAREPLEX HOSPITAL,711,3110,89524837,26975139,22392203
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,714,465,7850757,3397970,2997771
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,1255,721,24466273,4162267,3559718
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",1256,1293,27441480,8412787,7307006
490101,INOVA FAIR OAKS HOSPITAL,712,2331,53958363,21726325,17370020
490107,RESTON HOSPITAL CENTER,713,2463,91036012,23814589,18240401
490109,EASTERN STATE HOSPITAL,708,39,450597.9999,173823,136975
490110,LEWISGALE HOSPITAL MONTGOMERY,999,1114,35145586,10119994,8359210
490111,WYTHE COUNTY COMMUNITY HOSPITAL,1616,701,17676641,6249817,5228020
490112,CJW MEDICAL CENTER ( JOHNSTON-WILLIS CAMPUS),714,7158,526075285,64210182,52698582
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,1617,2159,56160962,18716360,15769033
490114,WELLMONT LONESOME PINE HOSPITAL,1894,475,7103631,3302619.001,2840601
490115,TWIN COUNTY REGIONAL HOSPITAL,1618,1111,19635881,7191547,6053943
490116,LEWISGALE HOSPITAL PULASKI,1619,1068,21736357,6493254,5659042
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,2006,226,2944006,1379281,1222189
490118,HENRICO DOCTORS' HOSPITAL,714,5252,362523311,51615305,42660290
490119,SENTARA PRINCESS ANNE HOSPITAL,706,2211,61637629,16789034,13937179
490120,CHESAPEAKE GENERAL HOSPITAL,1000,3975,94876752,31985918,28237862
490122,INOVA MOUNT VERNON HOSPITAL,699,2078,48791625,17980609,14610747
490123,RAPPAHANNOCK GENERAL HOSPITAL,1620,452,6049298,2944004,2554858
490126,LEWISGALE HOSPITAL ALLEGHANY,1001,1047,26553261,6874203,5865755
490127,BUCHANAN GENERAL HOSPITAL,1949,467,6895803,3640638,2433019
490130,RIVERSIDE WALTER REED HOSPITAL,1621,1174,22910247,8013753,6796711
490134,PIEDMONT GERIATRIC HOSPITAL,2397,11,243471,144958,45426
490135,CATAWBA HOSPITAL,2398,115,1408426,607922,485841.9999
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,1257,2171,87160671,22400668,18957040
490140,"STAFFORD HOSPITAL, LLC",1622,568,13179193,4763258,4039782
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,697,726,17624513,5306590,4334062
500001,NORTHWEST HOSPITAL,716,2218,91860057,23639251,20747062
500002,PROVIDENCE ST MARY MEDICAL CENTER,715,898,30462086,8907506,7876855
500003,SKAGIT VALLEY HOSPITAL,1258,1827,59543807,15875442,13749063
500005,VIRGINIA MASON MEDICAL CENTER,716,2616,75986452,36308227,29412597
500007,ISLAND HOSPITAL,1623,665,13392162,6205205,5480461
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,716,1698,63827488,32318226,28033809
500011,HIGHLINE MEDICAL CENTER,1259,1399,47074488,13455525,11750505
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,717,1687,72118936,16362060,13917143
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,718,4323,161999604,45712415,38909998
500015,MULTICARE AUBURN MEDICAL CENTER,1002,1294,40560789,10567326,9245259
500016,CENTRAL WASHINGTON HOSPITAL,719,2863,74749225,32180458,28320082
500019,PROVIDENCE CENTRALIA HOSPITAL,1260,1387,52957188,14494062,13078030
500021,SAINT CLARE HOSPITAL,1624,2050,84295676,17100380,14050359
500024,PROVIDENCE ST PETER HOSPITAL,720,4533,222864257,51228158,43490086
500025,SWEDISH MEDICAL CENTER/CHERRY HILL,716,1856,105551588,21876913,18689088
500026,SWEDISH EDMONDS HOSPITAL,1261,1852,75566271,18887283,16572671
500027,SWEDISH MEDICAL CENTER,716,4465,222377323,60440474,50186630
500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER,721,3431,108920273,38840265,32118826
500031,GRAYS HARBOR COMMUNITY HOSPITAL,1262,1624,41554787,15258624,13655211
500033,SAMARITAN HOSPITAL,1177,259,5694446,2848614,2364525
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,717,3349,70363601,32509904,27821843
500037,TOPPENISH COMMUNITY HOSPITAL,2190,151,3750183,1264276,1072567
500039,HARRISON MEDICAL CENTER,722,4139,185078414,50293939,39526415
500041,PEACHEALTH ST JOHN MEDICAL CENTER,723,1840,51026505,18580064,16263543
500044,DEACONESS HOSPITAL,557,2441,93958099,25906948,23032105
500049,WALLA WALLA GENERAL HOSPITAL,715,160,5473627,1619642,1472467
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,724,4617,161516683,47383960,39923908
500051,OVERLAKE HOSPITAL MEDICAL CENTER,725,2944,99895913,27891897,23440821
500053,KENNEWICK GENERAL HOSPITAL,1625,1088,28282615,9139238,7910398
500054,PROVIDENCE SACRED HEART MEDICAL CENTER,726,4834,201437503,64232181,56323060
500058,KADLEC REGIONAL MEDICAL CENTER,727,3325,96902135,32707423,27622730
500060,CASCADE VALLEY HOSPITAL,2140,162,3654730,1855146,1623817
500064,HARBORVIEW MEDICAL CENTER,716,1666,81875227,31090707,28020693
500072,OLYMPIC MEDICAL CENTER,1263,1554,23629306,12943694,11239146
500077,PROVIDENCE HOLY FAMILY HOSPITAL,726,2155,68057301,21775539,19344439
500079,MULTICARE GOOD SAMARITAN HOSPITAL,1264,4496,211166681,42007900,35863169
500084,VALLEY GENERAL HOSPITAL,2191,110,2156420,1184135,1058039
500088,VALLEY MEDICAL CENTER,728,3478,126559543,39554727,33981916
500108,ST JOSEPH MEDICAL CENTER,207,3876,198845356,42324978,34037545
500119,VALLEY HOSPITAL,435,1482,45807390,11776226,9950822.001
500124,EVERGREEN HOSPITAL MEDICAL CENTER,729,2572,84631326,25223405,21357667
500129,TACOMA GENERAL ALLENMORE HOSPITAL,730,3955,190244060,48839773,41916735
500139,CAPITAL MEDICAL CENTER,720,853,41961846,9717146,8056599
500141,ST FRANCIS COMMUNITY HOSPITAL,731,1908,83676885,17175974,14152177
500148,WENATCHEE VALLEY HOSPITAL,719,72,1482376,769400,558812
500150,LEGACY SALMON CREEK MEDICAL CENTER,724,1868,56416856,19701741,17259127
500151,ST ANTHONY HOSPITAL,557,1612,65954133,12765039,10455628
500152,SWEDISH ISSAQUAH,1265,482,14367368,3628962,2936880
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,732,4400,131252507,54175243,48011354
510002,GREENBRIER VALLEY MEDICAL CENTER,1266,1266,16592428,9053536,7941988
510006,UNITED HOSPITAL CENTER,733,3781,68182160,30459252,26566291
510007,ST MARY'S MEDICAL CENTER,734,5770,124486278,48287254,42029892
510008,CITY HOSPITAL,1003,2076,34946509,17176660,14003859
510012,PLEASANT VALLEY HOSPITAL,1713,755,11064231,3705820,2998151
510013,REYNOLDS MEMORIAL HOSPITAL,735,520,5740285,2847369,2452111
510018,JACKSON GENERAL HOSPITAL,1627,398,5677459,2501366,2122786
510022,CHARLESTON AREA MEDICAL CENTER,736,9349,280223434,94552609,82885160
510023,WEIRTON MEDICAL CENTER,1714,1433,19138256,8569809,7264088
510024,MONONGALIA COUNTY GENERAL HOSPITAL,732,2667,54084226,19738557,16190203
510029,THOMAS MEMORIAL HOSPITAL,737,2500,55956513,18153406,15517180
510030,DAVIS MEMORIAL HOSPITAL,1628,1400,16792094,8843779,7597159
510031,ST FRANCIS HOSPITAL,467,898,18839053,6837919,5669167
510038,STONEWALL JACKSON MEM HOSP,1950,555,5995963,3056289,2596753
510039,OHIO VALLEY MEDICAL CENTER,738,883,17746977,6964589,6076946
510046,PRINCETON COMMUNITY HOSPITAL,1267,2324,31360070,14839502,12527779
510047,FAIRMONT GENERAL HOSPITAL,1895,950,16765157,6752512,5798026
510048,LOGAN REGIONAL MEDICAL CENTER,1629,1846,43795306,13561559,11622335
510050,WHEELING HOSPITAL,738,1578,23537328,12371261,10835069
510053,ST JOSEPH HOSPITAL,39,195,2169167,1034146,869843
510055,CABELL-HUNTINGTON HOSPITAL INC,734,2389,66828227,26737624,23798815
510058,CAMDEN CLARK MEDICAL CENTER,739,4762,109526637,36204877,31238216
510062,BECKLEY ARH HOSPITAL,740,1894,21093965,11655401,10136398
510070,RALEIGH GENERAL HOSPITAL,740,4168,87887831,32139730,27423876
510071,BLUEFIELD REGIONAL MEDICAL CENTER,1896,1460,25442690,10546060,9141408
510072,WETZEL COUNTY HOSPITAL,2192,151,1926812,789972,646579
510077,WILLIAMSON MEMORIAL HOSPITAL,2008,609,7052277.001,3279773,2784731
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,1951,340,4282587,2224203,1928388
510085,CAMC TEAYS VALLEY HOSPITAL,1897,597,11406250,4101946,3346922
510086,WELCH COMMUNITY HOSPITAL,2254,138,1531255,1479936,1385528
520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,1630,998,18158099,7777415,6579790
520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",741,1832,43160978,15919738,14056707
520008,WAUKESHA MEMORIAL HOSPITAL,1004,4057,118177963,36239454,30180367
520009,ST ELIZABETH HSPTL,751,602,9059170,4752267,3824545
520011,LAKEVIEW MED CENTER,1631,457,8366190,3746869,3266778
520013,SACRED HEART HSPTL,742,2037,58637603,26335769,16503834
520017,ST JOSEPHS HSPTL,2142,300,4805790,2175047,1814621
520019,MINISTRY ST MARYS HOSPITAL,1632,555,12592968,5339236,4854887
520021,UNITED HSPTL SYS,743,2357,57521674,17045278,14243944
520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",1268,1525,34903546,10159655,8482608
520028,THE MONROE CLINIC,1633,830,21934383,6886360,5886133
520030,ASPIRUS WAUSAU HOSPITAL,744,2744,70064307,24766525,20905973
520033,RIVERVIEW HSPTL ASSOC,1634,456,7739729,3815405,3358940
520034,AURORA MED CTR MANITOWOC CTY,1635,391,7901043,3352641,2807439
520035,AURORA SHEBOYGAN MEM MED CTR,1636,795,18292305,7193646,5653444
520037,MINISTRY SAINT JOSEPH'S HOSPITAL,745,2995,83107930,30625808,25042050
520038,AURORA MED CENTER-WASHINGTON COUNTY,2143,442,11368310,3022099,2455621
520041,DIVINE SAVIOR HLTHCARE,1788,505,9231002.001,3557145,3062937
520044,ST NICHOLAS HOSPITAL,1636,491,10602934,3670947,3002515
520045,THEDA CLARK MED CTR,1269,780,11029533,6047780,5004356
520048,MERCY MED CTR OF OSHKOSH,1270,639,10837768,5212451,4235924
520049,BELLIN MEMORIAL HSPTL,746,1407,36742030,13993641,12326592
520051,COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,748,2084,62848575,20987323,18695729
520057,ST CLARE HSPTL HLTH SVCS,1952,413,9539617,3222942,2837449
520059,AURORA MEMORIAL HSPTL BURLINGTON,1715,719,16484128,4820059,3798249
520062,OCONOMOWOC MEM HSPTL,1271,638,17484351,5430443.999,4447949
520063,"ST JOSEPH'S COMMUNITY HOSPITAL OF WEST BEND, INC",1637,693,14043304,4653730,3914180
520066,MERCY HLTH SYS CORP,747,1820,48479824,14201011,12032166
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,742,2915,78392894,25840724,21810839
520071,FORT HEALTHCARE,1638,702,15558748,5820628,5056989.999
520075,ST VINCENT HSPTL,746,1399,39416580,15019511,12890795
520076,BEAVER DAM COM HSPTL,1639,440,11101151,3257825,2780602
520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,748,1784,52543808,18222845,16035193
520083,ST MARY'S HOSPITAL,749,5648,168372379,55473268,48035090
520087,GUNDERSEN LUTH MED CTR,741,2080,54975496,22531032,19988387
520088,ST AGNES HSPTL,1640,777,19524479,6004300,4902512
520089,MERITER HSPTL,749,3576,130088440,39282716,34747031
520091,HOWARD YOUNG MED CTR,1641,524,11052926,4573252,4067573
520095,SAUK PRAIRIE MEM HSPTL,1642,440,10503875,5361961,4769969.999
520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,1005,3956,87548505,36199305,31479879
520097,ST MARYS HSPTL MED CTR,746,854,20058043,7245660,5814524
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,749,4141,152643259,70724828,61316304
520100,BELOIT MEM HSPTL,1643,1075,40012583,8671337,7353618
520102,AURORA LAKELAND MED CTR,1644,663,15534857,4972591,4304563
520103,COMMUNITY MEMORIAL HSPTL,750,1859,43062505,14126197,12144897
520107,HOLY FAMILY MEMORIAL INC,1645,533,12125595,4272600,3561294
520109,"MILE BLUFF MEDICAL CENTER, INC",2144,244,4471670,1550897,1316962
520113,BAY AREA MED CTR,1272,1347,26275814,9382501,8119252
520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,1898,443,10010860,4090184,3552960
520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",748,3959,113794400,44670630,39349506
520138,AURORA ST LUKES MEDICAL CENTER,748,10733,438785600,113507119,95977194
520139,AURORA WEST ALLIS MEDICAL CENTER,1006,2815,79807899,21454905,18045333
520160,APPLETON MED CTR,751,1327,21463996,11786902,9913280.999
520177,FROEDTERT MEM LUTHERAN HSPTL,748,4554,129894784,56204803,50089930
520189,AURORA MED CTR KENOSHA,743,1036,28300664,8555496,6297785
520193,AURORA BAYCARE MED CTR,746,893,26853263,10063424,7939625
520194,ORTHOPAEDIC HSPTL OF WI,2367,284,12752506,4102924.999,3072490
520196,OAK LEAF SURGCL HSPTL,742,99,2883022,1123452,1014208
520198,AURORA MED CTR OSHKOSH,1270,417,10936575,3631807,2991827
520202,ST CLARE'S HOSPITAL OF WESTON INC,1646,1130,25081102,9978462.001,8431301
520204,"WHEATON FRANCISCAN HEALTHCARE- FRANKLIN, INC",1789,418,7658803,2445839,1952473
520205,"MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL, LLC",1789,346,14162038,4340623.999,3255150
